As on Sat| Nov 04 2017| 14:15 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
Costa Rica Colones (CRC),CRC,MUR,0.0608
Costa Rica Colones (CRC),CRC,MXN,0.0338
Costa Rica Colones (CRC),CRC,MAD,0.0167
Costa Rica Colones (CRC),CRC,NZD,0.0025
Costa Rica Colones (CRC),CRC,NOK,0.0143
Costa Rica Colones (CRC),CRC,OMR,0.0007
Costa Rica Colones (CRC),CRC,PEN,0.0057
Costa Rica Colones (CRC),CRC,PHP,0.0899
Costa Rica Colones (CRC),CRC,PLN,0.0064
Costa Rica Colones (CRC),CRC,QAR,0.0064
Costa Rica Colones (CRC),CRC,RON,0.0069
Costa Rica Colones (CRC),CRC,RUB,0.1036
Costa Rica Colones (CRC),CRC,SAR,0.0066
Costa Rica Colones (CRC),CRC,SGD,0.0024
Costa Rica Colones (CRC),CRC,SKK,0.0018
Costa Rica Colones (CRC),CRC,ZAR,0.025
Costa Rica Colones (CRC),CRC,KRW,1.954
Costa Rica Colones (CRC),CRC,LKR,0.2691
Costa Rica Colones (CRC),CRC,SDG,0.0117
Costa Rica Colones (CRC),CRC,SEK,0.0148
Costa Rica Colones (CRC),CRC,CHF,0.0018
Costa Rica Colones (CRC),CRC,TWD,0.0529
Costa Rica Colones (CRC),CRC,THB,0.0582
Costa Rica Colones (CRC),CRC,TTD,0.0118
Costa Rica Colones (CRC),CRC,TND,0.0044
Costa Rica Colones (CRC),CRC,TRY,0.0068
Costa Rica Colones (CRC),CRC,VEF,0.0193
Costa Rica Colones (CRC),CRC,VND,39.7543
Costa Rica Colones (CRC),CRC,ZMK,0.0018
Croatia Kuna (HRK),HRK,AUD,0.2014                        
Croatia Kuna (HRK),HRK,CAD,0.1967                        
Croatia Kuna (HRK),HRK,EUR,0.1328                        
Croatia Kuna (HRK),HRK,JPY,17.5822                        
Croatia Kuna (HRK),HRK,PKR,16.2466                        
Croatia Kuna (HRK),HRK,AED,0.566                        
Croatia Kuna (HRK),HRK,GBP,0.1179                        
Croatia Kuna (HRK),HRK,USD,0.1542                        
Croatia Kuna (HRK),HRK,AFN,10.5401
Croatia Kuna (HRK),HRK,ALL,17.7159
Croatia Kuna (HRK),HRK,DZD,17.8923
Croatia Kuna (HRK),HRK,ARS,2.7174
Croatia Kuna (HRK),HRK,BSD,0.1542
Croatia Kuna (HRK),HRK,BHD,0.0581
Croatia Kuna (HRK),HRK,BDT,12.7864
Croatia Kuna (HRK),HRK,BBD,0.3083
Croatia Kuna (HRK),HRK,BMD,0.1542
Croatia Kuna (HRK),HRK,BRL,0.5109
Croatia Kuna (HRK),HRK,BGN,0.2587
Croatia Kuna (HRK),HRK,XOF,87.0792
Croatia Kuna (HRK),HRK,XAF,87.0792
Croatia Kuna (HRK),HRK,CLP,97.8217
Croatia Kuna (HRK),HRK,CNY,1.0228
Croatia Kuna (HRK),HRK,COP,467.9185
Croatia Kuna (HRK),HRK,XPF,15.8415
Croatia Kuna (HRK),HRK,CRC,87.9884
Croatia Kuna (HRK),HRK,HRK,1
Croatia Kuna (HRK),HRK,CZK,3.4073
Croatia Kuna (HRK),HRK,DKK,0.9887
Croatia Kuna (HRK),HRK,DOP,7.2772
Croatia Kuna (HRK),HRK,XCD,0.4159
Croatia Kuna (HRK),HRK,EGP,2.7211
Croatia Kuna (HRK),HRK,EEK,0.1542
Croatia Kuna (HRK),HRK,FJD,0.3228
Croatia Kuna (HRK),HRK,HKD,1.2026
Croatia Kuna (HRK),HRK,HUF,41.4563
Croatia Kuna (HRK),HRK,ISK,16.3961
Croatia Kuna (HRK),HRK,XDR,0.1099
Croatia Kuna (HRK),HRK,INR,9.9528
Croatia Kuna (HRK),HRK,IDR,2081.0564
Croatia Kuna (HRK),HRK,IRR,5390.4766
Croatia Kuna (HRK),HRK,IQD,179.8372
Croatia Kuna (HRK),HRK,ILS,0.5418
Croatia Kuna (HRK),HRK,JMD,19.4851
Croatia Kuna (HRK),HRK,JOD,0.1093
Croatia Kuna (HRK),HRK,KES,16.0026
Croatia Kuna (HRK),HRK,KWD,0.0467
Croatia Kuna (HRK),HRK,LBP,232.5316
Croatia Kuna (HRK),HRK,MYR,0.653
Croatia Kuna (HRK),HRK,MUR,5.3459
Croatia Kuna (HRK),HRK,MXN,2.9714
Croatia Kuna (HRK),HRK,MAD,1.468
Croatia Kuna (HRK),HRK,NZD,0.2232
Croatia Kuna (HRK),HRK,NOK,1.2603
Croatia Kuna (HRK),HRK,OMR,0.0593
Croatia Kuna (HRK),HRK,PEN,0.5038
Croatia Kuna (HRK),HRK,PHP,7.9081
Croatia Kuna (HRK),HRK,PLN,0.5639
Croatia Kuna (HRK),HRK,QAR,0.5613
Croatia Kuna (HRK),HRK,RON,0.6085
Croatia Kuna (HRK),HRK,RUB,9.1155
Croatia Kuna (HRK),HRK,SAR,0.58
Croatia Kuna (HRK),HRK,SGD,0.2104
Croatia Kuna (HRK),HRK,SKK,0.1542
Croatia Kuna (HRK),HRK,ZAR,2.1964
Croatia Kuna (HRK),HRK,KRW,171.9276
Croatia Kuna (HRK),HRK,LKR,23.6808
Croatia Kuna (HRK),HRK,SDG,1.0288
Croatia Kuna (HRK),HRK,SEK,1.3026
Croatia Kuna (HRK),HRK,CHF,0.1543
Croatia Kuna (HRK),HRK,TWD,4.6554
Croatia Kuna (HRK),HRK,THB,5.1251
Croatia Kuna (HRK),HRK,TTD,1.0343
Croatia Kuna (HRK),HRK,TND,0.3854
Croatia Kuna (HRK),HRK,TRY,0.5997
Croatia Kuna (HRK),HRK,VEF,1.6995
Croatia Kuna (HRK),HRK,VND,3497.9178
Croatia Kuna (HRK),HRK,ZMK,0.1542
Czech Republic Koruny (CZK),CZK,AUD,0.0591                        
Czech Republic Koruny (CZK),CZK,CAD,0.0577                        
Czech Republic Koruny (CZK),CZK,EUR,0.039                        
Czech Republic Koruny (CZK),CZK,JPY,5.1602                        
Czech Republic Koruny (CZK),CZK,PKR,4.7682                        
Czech Republic Koruny (CZK),CZK,AED,0.1661                        
Czech Republic Koruny (CZK),CZK,GBP,0.0346                        
Czech Republic Koruny (CZK),CZK,USD,0.0452                        
Czech Republic Koruny (CZK),CZK,AFN,3.0934
Czech Republic Koruny (CZK),CZK,ALL,5.1994
Czech Republic Koruny (CZK),CZK,DZD,5.2512
Czech Republic Koruny (CZK),CZK,ARS,0.7975
Czech Republic Koruny (CZK),CZK,BSD,0.0452
Czech Republic Koruny (CZK),CZK,BHD,0.017
Czech Republic Koruny (CZK),CZK,BDT,3.7527
Czech Republic Koruny (CZK),CZK,BBD,0.0905
Czech Republic Koruny (CZK),CZK,BMD,0.0452
Czech Republic Koruny (CZK),CZK,BRL,0.1499
Czech Republic Koruny (CZK),CZK,BGN,0.0759
Czech Republic Koruny (CZK),CZK,XOF,25.5568
Czech Republic Koruny (CZK),CZK,XAF,25.5568
Czech Republic Koruny (CZK),CZK,CLP,28.7096
Czech Republic Koruny (CZK),CZK,CNY,0.3002
Czech Republic Koruny (CZK),CZK,COP,137.3288
Czech Republic Koruny (CZK),CZK,XPF,4.6493
Czech Republic Koruny (CZK),CZK,CRC,25.8236
Czech Republic Koruny (CZK),CZK,HRK,0.2935
Czech Republic Koruny (CZK),CZK,CZK,1
Czech Republic Koruny (CZK),CZK,DKK,0.2902
Czech Republic Koruny (CZK),CZK,DOP,2.1358
Czech Republic Koruny (CZK),CZK,XCD,0.122
Czech Republic Koruny (CZK),CZK,EGP,0.7986
Czech Republic Koruny (CZK),CZK,EEK,0.0452
Czech Republic Koruny (CZK),CZK,FJD,0.0947
Czech Republic Koruny (CZK),CZK,HKD,0.3529
Czech Republic Koruny (CZK),CZK,HUF,12.167
Czech Republic Koruny (CZK),CZK,ISK,4.8121
Czech Republic Koruny (CZK),CZK,XDR,0.0322
Czech Republic Koruny (CZK),CZK,INR,2.921
Czech Republic Koruny (CZK),CZK,IDR,610.7667
Czech Republic Koruny (CZK),CZK,IRR,1582.0444
Czech Republic Koruny (CZK),CZK,IQD,52.7802
Czech Republic Koruny (CZK),CZK,ILS,0.159
Czech Republic Koruny (CZK),CZK,JMD,5.7187
Czech Republic Koruny (CZK),CZK,JOD,0.0321
Czech Republic Koruny (CZK),CZK,KES,4.6966
Czech Republic Koruny (CZK),CZK,KWD,0.0137
Czech Republic Koruny (CZK),CZK,LBP,68.2454
Czech Republic Koruny (CZK),CZK,MYR,0.1917
Czech Republic Koruny (CZK),CZK,MUR,1.569
Czech Republic Koruny (CZK),CZK,MXN,0.8721
Czech Republic Koruny (CZK),CZK,MAD,0.4308
Czech Republic Koruny (CZK),CZK,NZD,0.0655
Czech Republic Koruny (CZK),CZK,NOK,0.3699
Czech Republic Koruny (CZK),CZK,OMR,0.0174
Czech Republic Koruny (CZK),CZK,PEN,0.1479
Czech Republic Koruny (CZK),CZK,PHP,2.3209
Czech Republic Koruny (CZK),CZK,PLN,0.1655
Czech Republic Koruny (CZK),CZK,QAR,0.1647
Czech Republic Koruny (CZK),CZK,RON,0.1786
Czech Republic Koruny (CZK),CZK,RUB,2.6753
Czech Republic Koruny (CZK),CZK,SAR,0.1702
Czech Republic Koruny (CZK),CZK,SGD,0.0618
Czech Republic Koruny (CZK),CZK,SKK,0.0452
Czech Republic Koruny (CZK),CZK,ZAR,0.6446
Czech Republic Koruny (CZK),CZK,KRW,50.4588
Czech Republic Koruny (CZK),CZK,LKR,6.95
Czech Republic Koruny (CZK),CZK,SDG,0.3019
Czech Republic Koruny (CZK),CZK,SEK,0.3823
Czech Republic Koruny (CZK),CZK,CHF,0.0453
Czech Republic Koruny (CZK),CZK,TWD,1.3663
Czech Republic Koruny (CZK),CZK,THB,1.5041
Czech Republic Koruny (CZK),CZK,TTD,0.3036
Czech Republic Koruny (CZK),CZK,TND,0.1131
Czech Republic Koruny (CZK),CZK,TRY,0.176
Czech Republic Koruny (CZK),CZK,VEF,0.4988
Czech Republic Koruny (CZK),CZK,VND,1026.5996
Czech Republic Koruny (CZK),CZK,ZMK,0.0452
Danish Krone (DKK),DKK,AUD,0.2037                        
Danish Krone (DKK),DKK,CAD,0.1989                        
Danish Krone (DKK),DKK,EUR,0.1343                        
Danish Krone (DKK),DKK,JPY,17.7826                        
Danish Krone (DKK),DKK,PKR,16.4318                        
Danish Krone (DKK),DKK,AED,0.5724                        
Danish Krone (DKK),DKK,GBP,0.1192                        
Danish Krone (DKK),DKK,USD,0.1559                        
Danish Krone (DKK),DKK,AFN,10.6602
Danish Krone (DKK),DKK,ALL,17.9178
Danish Krone (DKK),DKK,DZD,18.0962
Danish Krone (DKK),DKK,ARS,2.7484
Danish Krone (DKK),DKK,BSD,0.1559
Danish Krone (DKK),DKK,BHD,0.0587
Danish Krone (DKK),DKK,BDT,12.9322
Danish Krone (DKK),DKK,BBD,0.3119
Danish Krone (DKK),DKK,BMD,0.1559
Danish Krone (DKK),DKK,BRL,0.5167
Danish Krone (DKK),DKK,BGN,0.2616
Danish Krone (DKK),DKK,XOF,88.0716
Danish Krone (DKK),DKK,XAF,88.0716
Danish Krone (DKK),DKK,CLP,98.9366
Danish Krone (DKK),DKK,CNY,1.0344
Danish Krone (DKK),DKK,COP,473.2512
Danish Krone (DKK),DKK,XPF,16.022
Danish Krone (DKK),DKK,CRC,88.9912
Danish Krone (DKK),DKK,HRK,1.0114
Danish Krone (DKK),DKK,CZK,3.4461
Danish Krone (DKK),DKK,DKK,1
Danish Krone (DKK),DKK,DOP,7.3602
Danish Krone (DKK),DKK,XCD,0.4206
Danish Krone (DKK),DKK,EGP,2.7521
Danish Krone (DKK),DKK,EEK,0.1559
Danish Krone (DKK),DKK,FJD,0.3264
Danish Krone (DKK),DKK,HKD,1.2163
Danish Krone (DKK),DKK,HUF,41.9288
Danish Krone (DKK),DKK,ISK,16.5829
Danish Krone (DKK),DKK,XDR,0.1111
Danish Krone (DKK),DKK,INR,10.0663
Danish Krone (DKK),DKK,IDR,2104.7732
Danish Krone (DKK),DKK,IRR,5451.9094
Danish Krone (DKK),DKK,IQD,181.8867
Danish Krone (DKK),DKK,ILS,0.548
Danish Krone (DKK),DKK,JMD,19.7072
Danish Krone (DKK),DKK,JOD,0.1106
Danish Krone (DKK),DKK,KES,16.1849
Danish Krone (DKK),DKK,KWD,0.0472
Danish Krone (DKK),DKK,LBP,235.1817
Danish Krone (DKK),DKK,MYR,0.6605
Danish Krone (DKK),DKK,MUR,5.4068
Danish Krone (DKK),DKK,MXN,3.0052
Danish Krone (DKK),DKK,MAD,1.4847
Danish Krone (DKK),DKK,NZD,0.2258
Danish Krone (DKK),DKK,NOK,1.2747
Danish Krone (DKK),DKK,OMR,0.06
Danish Krone (DKK),DKK,PEN,0.5096
Danish Krone (DKK),DKK,PHP,7.9982
Danish Krone (DKK),DKK,PLN,0.5703
Danish Krone (DKK),DKK,QAR,0.5677
Danish Krone (DKK),DKK,RON,0.6155
Danish Krone (DKK),DKK,RUB,9.2194
Danish Krone (DKK),DKK,SAR,0.5867
Danish Krone (DKK),DKK,SGD,0.2128
Danish Krone (DKK),DKK,SKK,0.1559
Danish Krone (DKK),DKK,ZAR,2.2214
Danish Krone (DKK),DKK,KRW,173.887
Danish Krone (DKK),DKK,LKR,23.9507
Danish Krone (DKK),DKK,SDG,1.0405
Danish Krone (DKK),DKK,SEK,1.3175
Danish Krone (DKK),DKK,CHF,0.156
Danish Krone (DKK),DKK,TWD,4.7085
Danish Krone (DKK),DKK,THB,5.1835
Danish Krone (DKK),DKK,TTD,1.0461
Danish Krone (DKK),DKK,TND,0.3898
Danish Krone (DKK),DKK,TRY,0.6066
Danish Krone (DKK),DKK,VEF,1.7189
Danish Krone (DKK),DKK,VND,3537.782
Danish Krone (DKK),DKK,ZMK,0.1559
Dominican Republic Pesos (DOP),DOP,AUD,0.0277                        
Dominican Republic Pesos (DOP),DOP,CAD,0.027                        
Dominican Republic Pesos (DOP),DOP,EUR,0.0182                        
Dominican Republic Pesos (DOP),DOP,JPY,2.4161                        
Dominican Republic Pesos (DOP),DOP,PKR,2.2325                        
Dominican Republic Pesos (DOP),DOP,AED,0.0778                        
Dominican Republic Pesos (DOP),DOP,GBP,0.0162                        
Dominican Republic Pesos (DOP),DOP,USD,0.0212                        
Dominican Republic Pesos (DOP),DOP,AFN,1.4484
Dominican Republic Pesos (DOP),DOP,ALL,2.4344
Dominican Republic Pesos (DOP),DOP,DZD,2.4587
Dominican Republic Pesos (DOP),DOP,ARS,0.3734
Dominican Republic Pesos (DOP),DOP,BSD,0.0212
Dominican Republic Pesos (DOP),DOP,BHD,0.008
Dominican Republic Pesos (DOP),DOP,BDT,1.757
Dominican Republic Pesos (DOP),DOP,BBD,0.0424
Dominican Republic Pesos (DOP),DOP,BMD,0.0212
Dominican Republic Pesos (DOP),DOP,BRL,0.0702
Dominican Republic Pesos (DOP),DOP,BGN,0.0355
Dominican Republic Pesos (DOP),DOP,XOF,11.966
Dominican Republic Pesos (DOP),DOP,XAF,11.966
Dominican Republic Pesos (DOP),DOP,CLP,13.4422
Dominican Republic Pesos (DOP),DOP,CNY,0.1405
Dominican Republic Pesos (DOP),DOP,COP,64.299
Dominican Republic Pesos (DOP),DOP,XPF,2.1769
Dominican Republic Pesos (DOP),DOP,CRC,12.0909
Dominican Republic Pesos (DOP),DOP,HRK,0.1374
Dominican Republic Pesos (DOP),DOP,CZK,0.4682
Dominican Republic Pesos (DOP),DOP,DKK,0.1359
Dominican Republic Pesos (DOP),DOP,DOP,1
Dominican Republic Pesos (DOP),DOP,XCD,0.0571
Dominican Republic Pesos (DOP),DOP,EGP,0.3739
Dominican Republic Pesos (DOP),DOP,EEK,0.0212
Dominican Republic Pesos (DOP),DOP,FJD,0.0444
Dominican Republic Pesos (DOP),DOP,HKD,0.1653
Dominican Republic Pesos (DOP),DOP,HUF,5.6967
Dominican Republic Pesos (DOP),DOP,ISK,2.2531
Dominican Republic Pesos (DOP),DOP,XDR,0.0151
Dominican Republic Pesos (DOP),DOP,INR,1.3677
Dominican Republic Pesos (DOP),DOP,IDR,285.9682
Dominican Republic Pesos (DOP),DOP,IRR,740.732
Dominican Republic Pesos (DOP),DOP,IQD,24.7123
Dominican Republic Pesos (DOP),DOP,ILS,0.0744
Dominican Republic Pesos (DOP),DOP,JMD,2.6775
Dominican Republic Pesos (DOP),DOP,JOD,0.015
Dominican Republic Pesos (DOP),DOP,KES,2.199
Dominican Republic Pesos (DOP),DOP,KWD,0.0064
Dominican Republic Pesos (DOP),DOP,LBP,31.9533
Dominican Republic Pesos (DOP),DOP,MYR,0.0897
Dominican Republic Pesos (DOP),DOP,MUR,0.7346
Dominican Republic Pesos (DOP),DOP,MXN,0.4083
Dominican Republic Pesos (DOP),DOP,MAD,0.2017
Dominican Republic Pesos (DOP),DOP,NZD,0.0307
Dominican Republic Pesos (DOP),DOP,NOK,0.1732
Dominican Republic Pesos (DOP),DOP,OMR,0.0082
Dominican Republic Pesos (DOP),DOP,PEN,0.0692
Dominican Republic Pesos (DOP),DOP,PHP,1.0867
Dominican Republic Pesos (DOP),DOP,PLN,0.0775
Dominican Republic Pesos (DOP),DOP,QAR,0.0771
Dominican Republic Pesos (DOP),DOP,RON,0.0836
Dominican Republic Pesos (DOP),DOP,RUB,1.2526
Dominican Republic Pesos (DOP),DOP,SAR,0.0797
Dominican Republic Pesos (DOP),DOP,SGD,0.0289
Dominican Republic Pesos (DOP),DOP,SKK,0.0212
Dominican Republic Pesos (DOP),DOP,ZAR,0.3018
Dominican Republic Pesos (DOP),DOP,KRW,23.6254
Dominican Republic Pesos (DOP),DOP,LKR,3.2541
Dominican Republic Pesos (DOP),DOP,SDG,0.1414
Dominican Republic Pesos (DOP),DOP,SEK,0.179
Dominican Republic Pesos (DOP),DOP,CHF,0.0212
Dominican Republic Pesos (DOP),DOP,TWD,0.6397
Dominican Republic Pesos (DOP),DOP,THB,0.7043
Dominican Republic Pesos (DOP),DOP,TTD,0.1421
Dominican Republic Pesos (DOP),DOP,TND,0.053
Dominican Republic Pesos (DOP),DOP,TRY,0.0824
Dominican Republic Pesos (DOP),DOP,VEF,0.2335
Dominican Republic Pesos (DOP),DOP,VND,480.6661
Dominican Republic Pesos (DOP),DOP,ZMK,0.0212
East Caribbean Dollars (XCD),XCD,AUD,0.4843                        
East Caribbean Dollars (XCD),XCD,CAD,0.473                        
East Caribbean Dollars (XCD),XCD,EUR,0.3192                        
East Caribbean Dollars (XCD),XCD,JPY,42.2799                        
East Caribbean Dollars (XCD),XCD,PKR,39.0681                        
East Caribbean Dollars (XCD),XCD,AED,1.361                        
East Caribbean Dollars (XCD),XCD,GBP,0.2835                        
East Caribbean Dollars (XCD),XCD,USD,0.3707                        
East Caribbean Dollars (XCD),XCD,AFN,25.3457
East Caribbean Dollars (XCD),XCD,ALL,42.6013
East Caribbean Dollars (XCD),XCD,DZD,43.0255
East Caribbean Dollars (XCD),XCD,ARS,6.5345
East Caribbean Dollars (XCD),XCD,BSD,0.3707
East Caribbean Dollars (XCD),XCD,BHD,0.1397
East Caribbean Dollars (XCD),XCD,BDT,30.7475
East Caribbean Dollars (XCD),XCD,BBD,0.7415
East Caribbean Dollars (XCD),XCD,BMD,0.3707
East Caribbean Dollars (XCD),XCD,BRL,1.2284
East Caribbean Dollars (XCD),XCD,BGN,0.6221
East Caribbean Dollars (XCD),XCD,XOF,209.3991
East Caribbean Dollars (XCD),XCD,XAF,209.3991
East Caribbean Dollars (XCD),XCD,CLP,235.2317
East Caribbean Dollars (XCD),XCD,CNY,2.4595
East Caribbean Dollars (XCD),XCD,COP,1125.2022
East Caribbean Dollars (XCD),XCD,XPF,38.0939
East Caribbean Dollars (XCD),XCD,CRC,211.5855
East Caribbean Dollars (XCD),XCD,HRK,2.4047
East Caribbean Dollars (XCD),XCD,CZK,8.1935
East Caribbean Dollars (XCD),XCD,DKK,2.3776
East Caribbean Dollars (XCD),XCD,DOP,17.4995
East Caribbean Dollars (XCD),XCD,XCD,1
East Caribbean Dollars (XCD),XCD,EGP,6.5434
East Caribbean Dollars (XCD),XCD,EEK,0.3707
East Caribbean Dollars (XCD),XCD,FJD,0.7761
East Caribbean Dollars (XCD),XCD,HKD,2.8919
East Caribbean Dollars (XCD),XCD,HUF,99.6899
East Caribbean Dollars (XCD),XCD,ISK,39.4276
East Caribbean Dollars (XCD),XCD,XDR,0.2642
East Caribbean Dollars (XCD),XCD,INR,23.9336
East Caribbean Dollars (XCD),XCD,IDR,5004.3099
East Caribbean Dollars (XCD),XCD,IRR,12962.4626
East Caribbean Dollars (XCD),XCD,IQD,432.454
East Caribbean Dollars (XCD),XCD,ILS,1.3028
East Caribbean Dollars (XCD),XCD,JMD,46.8558
East Caribbean Dollars (XCD),XCD,JOD,0.2629
East Caribbean Dollars (XCD),XCD,KES,38.4813
East Caribbean Dollars (XCD),XCD,KWD,0.1122
East Caribbean Dollars (XCD),XCD,LBP,559.1681
East Caribbean Dollars (XCD),XCD,MYR,1.5703
East Caribbean Dollars (XCD),XCD,MUR,12.8552
East Caribbean Dollars (XCD),XCD,MXN,7.1452
East Caribbean Dollars (XCD),XCD,MAD,3.5301
East Caribbean Dollars (XCD),XCD,NZD,0.5368
East Caribbean Dollars (XCD),XCD,NOK,3.0307
East Caribbean Dollars (XCD),XCD,OMR,0.1427
East Caribbean Dollars (XCD),XCD,PEN,1.2115
East Caribbean Dollars (XCD),XCD,PHP,19.0165
East Caribbean Dollars (XCD),XCD,PLN,1.356
East Caribbean Dollars (XCD),XCD,QAR,1.3498
East Caribbean Dollars (XCD),XCD,RON,1.4634
East Caribbean Dollars (XCD),XCD,RUB,21.92
East Caribbean Dollars (XCD),XCD,SAR,1.3948
East Caribbean Dollars (XCD),XCD,SGD,0.506
East Caribbean Dollars (XCD),XCD,SKK,0.3707
East Caribbean Dollars (XCD),XCD,ZAR,5.2817
East Caribbean Dollars (XCD),XCD,KRW,413.4338
East Caribbean Dollars (XCD),XCD,LKR,56.9451
East Caribbean Dollars (XCD),XCD,SDG,2.4738
East Caribbean Dollars (XCD),XCD,SEK,3.1324
East Caribbean Dollars (XCD),XCD,CHF,0.371
East Caribbean Dollars (XCD),XCD,TWD,11.1948
East Caribbean Dollars (XCD),XCD,THB,12.3242
East Caribbean Dollars (XCD),XCD,TTD,2.4872
East Caribbean Dollars (XCD),XCD,TND,0.9268
East Caribbean Dollars (XCD),XCD,TRY,1.4421
East Caribbean Dollars (XCD),XCD,VEF,4.0869
East Caribbean Dollars (XCD),XCD,VND,8411.4322
East Caribbean Dollars (XCD),XCD,ZMK,0.3707
Egypt Pounds (EGP),EGP,AUD,0.074                        
Egypt Pounds (EGP),EGP,CAD,0.0723                        
Egypt Pounds (EGP),EGP,EUR,0.0488                        
Egypt Pounds (EGP),EGP,JPY,6.4615                        
Egypt Pounds (EGP),EGP,PKR,5.9706                        
Egypt Pounds (EGP),EGP,AED,0.208                        
Egypt Pounds (EGP),EGP,GBP,0.0433                        
Egypt Pounds (EGP),EGP,USD,0.0567                        
Egypt Pounds (EGP),EGP,AFN,3.8735
Egypt Pounds (EGP),EGP,ALL,6.5106
Egypt Pounds (EGP),EGP,DZD,6.5754
Egypt Pounds (EGP),EGP,ARS,0.9986
Egypt Pounds (EGP),EGP,BSD,0.0567
Egypt Pounds (EGP),EGP,BHD,0.0213
Egypt Pounds (EGP),EGP,BDT,4.699
Egypt Pounds (EGP),EGP,BBD,0.1133
Egypt Pounds (EGP),EGP,BMD,0.0567
Egypt Pounds (EGP),EGP,BRL,0.1877
Egypt Pounds (EGP),EGP,BGN,0.0951
Egypt Pounds (EGP),EGP,XOF,32.0016
Egypt Pounds (EGP),EGP,XAF,32.0016
Egypt Pounds (EGP),EGP,CLP,35.9495
Egypt Pounds (EGP),EGP,CNY,0.3759
Egypt Pounds (EGP),EGP,COP,171.96
Egypt Pounds (EGP),EGP,XPF,5.8217
Egypt Pounds (EGP),EGP,CRC,32.3357
Egypt Pounds (EGP),EGP,HRK,0.3675
Egypt Pounds (EGP),EGP,CZK,1.2522
Egypt Pounds (EGP),EGP,DKK,0.3634
Egypt Pounds (EGP),EGP,DOP,2.6744
Egypt Pounds (EGP),EGP,XCD,0.1528
Egypt Pounds (EGP),EGP,EGP,1
Egypt Pounds (EGP),EGP,EEK,0.0567
Egypt Pounds (EGP),EGP,FJD,0.1186
Egypt Pounds (EGP),EGP,HKD,0.442
Egypt Pounds (EGP),EGP,HUF,15.2352
Egypt Pounds (EGP),EGP,ISK,6.0255
Egypt Pounds (EGP),EGP,XDR,0.0404
Egypt Pounds (EGP),EGP,INR,3.6577
Egypt Pounds (EGP),EGP,IDR,764.7878
Egypt Pounds (EGP),EGP,IRR,1980.9991
Egypt Pounds (EGP),EGP,IQD,66.0901
Egypt Pounds (EGP),EGP,ILS,0.1991
Egypt Pounds (EGP),EGP,JMD,7.1608
Egypt Pounds (EGP),EGP,JOD,0.0402
Egypt Pounds (EGP),EGP,KES,5.8809
Egypt Pounds (EGP),EGP,KWD,0.0172
Egypt Pounds (EGP),EGP,LBP,85.4553
Egypt Pounds (EGP),EGP,MYR,0.24
Egypt Pounds (EGP),EGP,MUR,1.9646
Egypt Pounds (EGP),EGP,MXN,1.092
Egypt Pounds (EGP),EGP,MAD,0.5395
Egypt Pounds (EGP),EGP,NZD,0.082
Egypt Pounds (EGP),EGP,NOK,0.4632
Egypt Pounds (EGP),EGP,OMR,0.0218
Egypt Pounds (EGP),EGP,PEN,0.1852
Egypt Pounds (EGP),EGP,PHP,2.9062
Egypt Pounds (EGP),EGP,PLN,0.2072
Egypt Pounds (EGP),EGP,QAR,0.2063
Egypt Pounds (EGP),EGP,RON,0.2236
Egypt Pounds (EGP),EGP,RUB,3.3499
Egypt Pounds (EGP),EGP,SAR,0.2132
Egypt Pounds (EGP),EGP,SGD,0.0773
Egypt Pounds (EGP),EGP,SKK,0.0567
Egypt Pounds (EGP),EGP,ZAR,0.8072
Egypt Pounds (EGP),EGP,KRW,63.1834
Egypt Pounds (EGP),EGP,LKR,8.7027
Egypt Pounds (EGP),EGP,SDG,0.3781
Egypt Pounds (EGP),EGP,SEK,0.4787
Egypt Pounds (EGP),EGP,CHF,0.0567
Egypt Pounds (EGP),EGP,TWD,1.7109
Egypt Pounds (EGP),EGP,THB,1.8835
Egypt Pounds (EGP),EGP,TTD,0.3801
Egypt Pounds (EGP),EGP,TND,0.1416
Egypt Pounds (EGP),EGP,TRY,0.2204
Egypt Pounds (EGP),EGP,VEF,0.6246
Egypt Pounds (EGP),EGP,VND,1285.4841
Egypt Pounds (EGP),EGP,ZMK,0.0567
Estonia Krooni (EEK),EEK,AUD,1.3064                        
Estonia Krooni (EEK),EEK,CAD,1.2758                        
Estonia Krooni (EEK),EEK,EUR,0.8611                        
Estonia Krooni (EEK),EEK,JPY,114.0434                        
Estonia Krooni (EEK),EEK,PKR,105.3801                        
Estonia Krooni (EEK),EEK,AED,3.671                        
Estonia Krooni (EEK),EEK,GBP,0.7647                        
Estonia Krooni (EEK),EEK,USD,1                        
Estonia Krooni (EEK),EEK,AFN,68.3659
Estonia Krooni (EEK),EEK,ALL,114.9102
Estonia Krooni (EEK),EEK,DZD,116.0544
Estonia Krooni (EEK),EEK,ARS,17.6258
Estonia Krooni (EEK),EEK,BSD,1
Estonia Krooni (EEK),EEK,BHD,0.3768
Estonia Krooni (EEK),EEK,BDT,82.9365
Estonia Krooni (EEK),EEK,BBD,2
Estonia Krooni (EEK),EEK,BMD,1
Estonia Krooni (EEK),EEK,BRL,3.3135
Estonia Krooni (EEK),EEK,BGN,1.678
Estonia Krooni (EEK),EEK,XOF,564.8209
Estonia Krooni (EEK),EEK,XAF,564.8209
Estonia Krooni (EEK),EEK,CLP,634.5
Estonia Krooni (EEK),EEK,CNY,6.6341
